n_angles,fbp_ssim,fbp_psnr,fbp_mse,fbp_re,unet_ssim,unet_psnr,unet_mse,unet_re
45,0.6235814094543457,28.685501098632812,0.0013534736353904009,0.2142210602760315,0.9587035775184631,39.22595977783203,0.00011950988846365362,0.06365597248077393
45,0.6160741448402405,28.34271240234375,0.001464631874114275,0.21313467621803284,0.9559732675552368,38.90803527832031,0.00012858689296990633,0.06315215677022934
45,0.7033730745315552,31.47353172302246,0.0007122732349671423,0.17101378738880157,0.9651398658752441,41.00156021118164,7.940419163787737e-05,0.05709913745522499
45,0.617764413356781,28.33181381225586,0.001468312693759799,0.21262039244174957,0.957796573638916,38.973121643066406,0.00012667402916122228,0.06245100870728493
45,0.6198654174804688,28.330101013183594,0.0014688917435705662,0.21137957274913788,0.9565501809120178,38.869224548339844,0.00012974103447049856,0.06282128393650055
45,0.6196935176849365,28.27972984313965,0.0014860278461128473,0.2123761922121048,0.9565379023551941,38.79458236694336,0.00013199014938436449,0.06329408288002014
45,0.6116105914115906,27.986398696899414,0.0015898642595857382,0.21264107525348663,0.9546960592269897,38.58272933959961,0.00013858842430636287,0.06278134882450104
45,0.6087385416030884,27.918249130249023,0.0016150088049471378,0.21218076348304749,0.95384281873703,38.488521575927734,0.00014162750449031591,0.06283365935087204
45,0.6134850978851318,28.11446762084961,0.0015436656540259719,0.2129754275083542,0.9548392295837402,38.611351013183594,0.00013767811469733715,0.06360413134098053
45,0.6116620302200317,28.069684982299805,0.0015596655430272222,0.21247094869613647,0.9542755484580994,38.526790618896484,0.0001403851347276941,0.06374473869800568
45,0.6112798452377319,27.97873878479004,0.0015926712658256292,0.21133846044540405,0.9535712599754333,38.410491943359375,0.00014419518993236125,0.06359029561281204
45,0.6062439680099487,27.78533172607422,0.0016652005724608898,0.212027907371521,0.9525600671768188,38.22114181518555,0.00015062115562614053,0.06376798450946808
45,0.6353564262390137,28.91187286376953,0.0012847320176661015,0.21214509010314941,0.9593665599822998,39.276222229003906,0.00011813466699095443,0.06433026492595673
45,0.6309746503829956,28.312223434448242,0.001474950578995049,0.17422059178352356,0.9522786736488342,38.855316162109375,0.0001301571464864537,0.051754098385572433
45,0.6336020231246948,28.567129135131836,0.001390871242620051,0.17810700833797455,0.9541769623756409,38.88264465332031,0.0001293407694902271,0.05431318283081055
45,0.6181801557540894,28.147077560424805,0.0015321176033467054,0.2091670036315918,0.953842043876648,38.463783264160156,0.0001424365327693522,0.06377608329057693
45,0.6269364356994629,28.424341201782227,0.0014373606536537409,0.2080606073141098,0.9558777213096619,38.68950271606445,0.00013522268272936344,0.06381632387638092
45,0.6162136793136597,28.053192138671875,0.0015655995812267065,0.20769177377223969,0.9533592462539673,38.382568359375,0.00014512517373077571,0.06323394924402237
45,0.6163395643234253,28.022531509399414,0.0015766920987516642,0.2086227536201477,0.9534132480621338,38.3964729309082,0.00014466130232904106,0.06319233775138855
45,0.6245723962783813,28.41493797302246,0.0014404766261577606,0.2109030783176422,0.9570584297180176,38.83150100708008,0.00013087288243696094,0.06357035785913467
45,0.621376633644104,28.31104850769043,0.0014753498835489154,0.21124079823493958,0.9570775628089905,38.75995635986328,0.00013304669118952006,0.06343549489974976
45,0.6270735263824463,28.518325805664062,0.0014065892901271582,0.21105656027793884,0.9582659602165222,38.964752197265625,0.00012691845768131316,0.06339830160140991
45,0.6191607117652893,28.278188705444336,0.0014865550911054015,0.2131815403699875,0.9564769864082336,38.7168083190918,0.0001343751500826329,0.064094178378582
45,0.6217944622039795,28.401897430419922,0.001444808323867619,0.21439629793167114,0.9564878940582275,38.76485061645508,0.00013289693742990494,0.06502339988946915
45,0.6267445683479309,28.68077278137207,0.0013549476861953735,0.21619918942451477,0.9572305679321289,39.01057815551758,0.0001255861425306648,0.06582087278366089
45,0.7178751230239868,32.1501350402832,0.0006095177959650755,0.17168346047401428,0.9663394689559937,41.318939208984375,7.380839088000357e-05,0.05974315479397774
45,0.6262667179107666,28.670122146606445,0.0013582746032625437,0.2159540355205536,0.9565469026565552,38.946537017822266,0.00012745190178975463,0.06615164875984192
45,0.6145404577255249,28.24489402770996,0.0014979955740272999,0.21493056416511536,0.9548453688621521,38.68385314941406,0.00013539868814405054,0.06461749970912933
45,0.6186823844909668,28.454076766967773,0.0014275526627898216,0.21463049948215485,0.9549378752708435,38.78978729248047,0.00013213595957495272,0.0652989074587822
45,0.6102116107940674,28.146820068359375,0.0015322085237130523,0.2148798555135727,0.9528635740280151,38.4860954284668,0.00014170666690915823,0.06534793972969055
45,0.614263117313385,28.292722702026367,0.0014815888134762645,0.2136390060186386,0.9538451433181763,38.62178421020508,0.00013734764070250094,0.0650470033288002
45,0.6194032430648804,28.5242862701416,0.0014046606374904513,0.2140795886516571,0.955380916595459,38.909027099609375,0.00012855741078965366,0.06476465612649918
45,0.6229997873306274,28.68475341796875,0.0013537064660340548,0.21246136724948883,0.9555558562278748,38.97200012207031,0.0001267068728338927,0.06500066071748734
45,0.6323251724243164,28.992794036865234,0.0012610155390575528,0.2105882465839386,0.9565145969390869,39.168373107910156,0.00012110516399843618,0.06526122987270355
45,0.6243031024932861,28.73000717163086,0.0013396739959716797,0.2108314335346222,0.9571240544319153,39.065025329589844,0.00012402160791680217,0.0641481950879097
45,0.6212148666381836,28.651914596557617,0.0013639815151691437,0.21005859971046448,0.9561781883239746,38.93600082397461,0.00012776134826708585,0.06428889185190201
45,0.6306517124176025,28.523874282836914,0.001404793350957334,0.1792326718568802,0.953745424747467,38.81019973754883,0.00013151639723218977,0.054840438067913055
45,0.6197619438171387,28.599411010742188,0.0013805709313601255,0.21032416820526123,0.9563605785369873,38.981201171875,0.000126438622828573,0.06365019083023071
45,0.6166830658912659,28.48419761657715,0.001417686464264989,0.20965707302093506,0.9544433951377869,38.847633361816406,0.00013038763427175581,0.06358250230550766
45,0.6210828423500061,28.636322021484375,0.001368887024000287,0.21041162312030792,0.9555953145027161,39.00975036621094,0.00012561018229462206,0.06373798847198486
45,0.6183981895446777,28.52261734008789,0.0014052004553377628,0.20989082753658295,0.9558899402618408,38.97184371948242,0.00012671126751229167,0.0630277767777443
45,0.6195594668388367,28.536149978637695,0.0014008283615112305,0.20894840359687805,0.9556812047958374,39.021156311035156,0.0001252807123819366,0.062486860901117325
45,0.6798311471939087,30.852792739868164,0.0008217138238251209,0.2136804312467575,0.9643558263778687,40.46599578857422,8.982561121229082e-05,0.07064875960350037
45,0.7191643714904785,32.42219161987305,0.0005725071532651782,0.22000128030776978,0.9670064449310303,41.015869140625,7.914312300272286e-05,0.08179774135351181
45,0.7246401906013489,32.525814056396484,0.0005590084474533796,0.21844099462032318,0.9679346084594727,41.169105529785156,7.63993157306686e-05,0.08075504750013351
45,0.7238254547119141,32.454105377197266,0.0005683152703568339,0.22024206817150116,0.9674771428108215,41.052886962890625,7.84713847679086e-05,0.0818391814827919
45,0.718609094619751,32.36515808105469,0.0005800748476758599,0.22282102704048157,0.9666554927825928,40.88057327270508,8.164743485394865e-05,0.08359599113464355
45,0.7197507619857788,32.18151092529297,0.0006051299860700965,0.17000983655452728,0.9661864042282104,41.33100509643555,7.360365998465568e-05,0.05929245427250862
45,0.7209668159484863,32.41877746582031,0.0005729572148993611,0.2215808629989624,0.9666470289230347,40.94337844848633,8.04751762188971e-05,0.08304283022880554
45,0.72800612449646,32.57954788208008,0.0005521349958144128,0.21791020035743713,0.9681593179702759,41.22783660888672,7.537304190918803e-05,0.08051243424415588
45,0.7282825708389282,32.585060119628906,0.0005514343501999974,0.21809498965740204,0.9679145812988281,41.032798767089844,7.883517537266016e-05,0.08246293663978577
45,0.7259353995323181,32.511661529541016,0.0005608329665847123,0.21967537701129913,0.9670925140380859,40.914466857910156,8.101277489913628e-05,0.08349132537841797
45,0.7208882570266724,32.40176773071289,0.0005752055440098047,0.22101958096027374,0.965853214263916,40.684112548828125,8.542572322767228e-05,0.0851752758026123
45,0.7244895696640015,32.519203186035156,0.0005598599091172218,0.2192544788122177,0.966742992401123,40.89729309082031,8.13336664577946e-05,0.0835687667131424
45,0.7293338179588318,32.608970642089844,0.0005484068533405662,0.21721793711185455,0.9675025939941406,41.007568359375,7.929447019705549e-05,0.0825972706079483
45,0.7260076999664307,32.52177810668945,0.000559528183657676,0.21895356476306915,0.9676982760429382,41.021358489990234,7.90431076893583e-05,0.08229492604732513
45,0.721760094165802,32.48841857910156,0.0005638425936922431,0.21949832141399384,0.9674016237258911,40.95155334472656,8.032383630052209e-05,0.08284655958414078
45,0.7195059061050415,32.45794677734375,0.0005678126472048461,0.22025254368782043,0.9671271443367004,40.91785430908203,8.094958320725709e-05,0.08316215127706528
45,0.6298646926879883,28.468055725097656,0.0014229656662791967,0.17852693796157837,0.9530752897262573,38.7840576171875,0.00013231040793471038,0.05443817377090454
45,0.7233343124389648,32.55727005004883,0.0005549739580601454,0.2166154533624649,0.9675866961479187,41.0919189453125,7.776926213409752e-05,0.0810880959033966
45,0.7220767736434937,32.52096176147461,0.0005596332484856248,0.21732434630393982,0.9672213196754456,40.99260330200195,7.956821355037391e-05,0.0819457396864891
